name_ko,story_id,title,hook,story_ko,culture_region,era,story_type,source_kind,source_url,confidence,editorial_note
아르메리아,bstory-armeria-mine-spoil-metal,광산 폐석 더미에 피는 꽃,"납과 구리를 캐던 자리에 남은 독한 흙더미에서, 이 꽃은 태연히 자랍니다.","아르메리아는 바닷가 바위에서 사는 꽃이에요. 소금기를 견디려고 잎 표면에 세포 여덟 개로 된 아주 작은 배출샘을 달고 있어요. 그 샘으로 소금을 밖으로 내보내요. 그런데 이 능력이 엉뚱한 데서 쓸모를 발휘해요. 아르메리아는 납, 아연, 니켈, 카드뮴, 구리, 크롬, 비소 같은 중금속에도 놀랄 만큼 강해요. 그래서 버려진 납광산과 구리광산의 폐석 더미를 이 꽃이 뒤덮곤 해요. 다른 식물은 뿌리도 못 내리는 흙이거든요. 바닷물의 나트륨과 염소를 처리하던 방식이, 광산의 독한 금속에도 통했던 거예요.",scotland,modern,history,garden,https://botsocscot.wordpress.com/2022/07/10/plant-of-the-week-11th-july-2022-thrift-armeria-maritima-mill-willd/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #47. 염분 배출샘(8세포)과 중금속 내성, 폐광 폐석지 정착을 같은 출처에서 확인(Caperta et al. 2020 인용). 46번과 출처가 같지만 다루는 대목이 다르다."
밤꽃,bstory-chestnut-town-name-castania,마을 이름이 그대로 나무 이름이 됐습니다,밤나무의 속명은 사람 이름도 신 이름도 아닙니다. 그리스의 한 마을 이름입니다.,"밤나무의 속명 카스타네아는 사람 이름이 아니에요. 테살리아에 있던 카스타니아라는 마을 이름에서 왔어요. 그 마을 근처에 밤나무가 유난히 많았다고 해요. 마을 하나가 통째로 한 속의 이름이 된 거예요. 종소명 사티바는 사람이 심어 기른다는 뜻이고요. 야생에서 저절로 난 게 아니라 사람 손을 탄 나무라는 표시예요. 이름 두 마디에 사람과 마을이 다 들어 있는 셈이에요. 유럽밤나무는 산지 숲에서 잘 자라고 열매도 먹을 수 있지만, 미국에서는 밤나무줄기마름병에 약해서 상업적으로 재배하지 않아요.",greece,ancient-modern,history,garden,https://plants.ces.ncsu.edu/plants/castanea-sativa/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #48. 속명이 테살리아 카스타니아 마을에서 왔다는 것, 종소명 sativa 의 뜻, 줄기마름병 취약성을 출처에서 확인. 한국의 밤나무는 Castanea crenata 로 다른 종이다."
낙엽송,bstory-larch-conifer-that-undresses,겨울마다 옷을 다 벗는 침엽수,침엽수는 겨울에도 푸르다는 말은 이 나무 앞에서 틀립니다.,낙엽송은 소나무과 나무예요. 잎도 바늘 모양이고 솔방울도 달려요. 그런데 가을이 되면 잎을 노랗게 물들였다가 전부 떨어뜨려요. 침엽수는 늘 푸르다는 상식이 이 나무 앞에서 무너지는 거예요. 이름부터가 그래요. 학명 라릭스 데키두아에서 데키두아는 낙엽성이라는 뜻이에요. 자라면 삼십 미터를 훌쩍 넘고 유럽에는 오백 살 된 나무도 있어요. 봄에 새로 돋는 연한 초록 바늘잎은 침엽수 중에서도 유난히 부드러워요. 일 년에 한 번씩 완전히 새 옷으로 갈아입는 나무예요.,europe,modern,history,garden,https://plants.ces.ncsu.edu/plants/larix-decidua/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #49. 낙엽성 침엽수라는 점, 수고 100피트 이상, 유럽에 500년생 개체가 있다는 서술을 출처에서 확인. 한국에 심긴 낙엽송은 대개 일본잎갈나무(Larix kaempferi)다."
느릅나무,bstory-elm-dutch-disease-women,네덜란드 병이라는 이름의 진짜 주인,네덜란드 느릅나무병은 네덜란드 느릅나무의 병이 아닙니다. 그 병을 밝혀낸 네덜란드 여성들의 이름입니다.,느릅나무를 세계에서 지워 가는 병의 이름은 네덜란드 느릅나무병이에요. 네덜란드 느릅나무가 걸리는 병이라는 뜻으로 오해하기 쉬운데 아니에요. 1921년부터 네덜란드에서 이 병의 정체를 밝혀낸 연구자들 때문에 붙은 이름이에요. 베아트리체 스홀 슈바르츠가 박사학위 논문에서 병든 목재에서 나온 새 곰팡이를 정밀하게 기술하고 이름을 붙였어요. 그리고 그 곰팡이를 건강한 나무에 접종해 병을 재현했고요. 크리스티네 바위스만이 뒤를 이었어요. 두 사람 모두 요한나 베스테르데이크 밑에서 일했어요. 병의 고향은 아시아라는 게 지금의 정설이에요.,netherlands,1920s,history,paper,https://auf.isa-arbor.com/content/1/6/107,repeated,"birth-story-v1: docs/birth-stories-research-1.md #50. 슈바르츠의 학위논문과 접종 실험, 바위스만의 후속 연구, 베스테르데이크 연구실을 국제수목학회 논문에서 확인. birth_flowers 표는 느릅나무에 Hackberry(팽나무)라는 영문명을 붙여 놓았는데 느릅나무는 Elm(Ulmus)이다."
느릅나무,bstory-elm-okc-survivor-tree,주차장에 그늘을 드리우던 나무,"폭탄이 터지기 전, 그 느릅나무의 쓸모는 주차장에 그늘을 만드는 것이었습니다.","오클라호마시티 도심 주차장에 미국느릅나무 한 그루가 있었어요. 그 주차장에서 그늘이 있는 자리는 그 나무 아래뿐이었어요. 그래서 사람들은 나무 밑에 차를 대려고 일부러 일찍 출근했다고 해요. 1995년 4월 19일, 몇 미터 떨어진 곳에서 이천 킬로그램에 가까운 폭탄이 터졌어요. 백육십팔 명이 죽고 수백 명이 다쳤어요. 나무는 서 있었어요. 그런데 가지에 증거물이 걸려 있어서 수사를 위해 베어 낼 뻔했어요. 지금 그 나무는 서바이버 트리라고 불려요. 주차장 그늘나무였던 나무가요.",usa,1990s-modern,history,museum,https://memorialmuseum.com/experience/the-survivor-tree/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #51. 폭발 이전의 용도(주차장 유일한 그늘), 1995-04-19, 4,000파운드 폭탄, 사망 168명, 증거 수거를 위해 벌목될 뻔한 사실을 기념관 공식 자료에서 확인."
느릅나무,bstory-elm-married-vine,포도를 느릅나무에 시집보내다,로마 농부들은 포도나무를 느릅나무에 올리는 일을 '혼인'이라 불렀어요.,"로마 농부들은 포도나무를 느릅나무에 올리는 일을 두고 포도를 느릅나무에게 시집보낸다고 말했어요. 서기 50년 무렵 콜루멜라는 농서 '농업론'에 그 방법을 꼼꼼히 적었는데, 버팀목으로는 씨가 맺히지 않아 꺾꽂이로만 늘리는 아티니아 느릅나무를 권했고 소들도 들판 느릅나무보다 이 잎을 더 좋아한다고 덧붙였어요. 베르길리우스와 카툴루스는 이 농사 용어를 사람의 혼인으로 옮겨 왔어요. 튼튼하지만 열매를 맺지 못하는 남편이 느릅나무, 약하지만 열매를 맺는 아내가 포도나무라는 구도였죠. 1600년 무렵 셰익스피어의 아드리아나도 같은 말을 해요. 당신은 느릅나무예요, 나는 포도나무고요.",rome,ancient-16c,literary,paper,https://iforest.sisef.org/contents/?id=ifor1244-007,repeated,iForest 8:181-186(2015). 셰익스피어 대사는 논문이 인용한 형태를 옮긴 것이라 원문과 어순이 다르다.
느릅나무,bstory-elm-dutch-women,병 이름에 남은 여성들,"네덜란드느릅나무병은 병이 시작된 곳이 아니라, 밝혀낸 사람들의 나라 이름이에요.","네덜란드느릅나무병이라는 이름은 병이 네덜란드에서 시작돼서가 아니라, 네덜란드 연구자들이 그 정체를 밝혀냈기 때문에 붙었어요. 1918년 가을부터 느릅나무가 죽는다는 보고가 이어지자 빌리 코멜린 스홀턴 연구소가 나섰고, 소장 요한나 베스테르데이크는 1921년까지 56명을 이 문제에 붙였는데 그중 절반 가까이가 여성이었어요. 마리 베아트리스 슈바르츠가 원인을 새로운 곰팡이로 지목해 이름 붙였고, 크리스티너 바위스만은 1927년 이 곰팡이의 또 다른 생활사 단계를 찾아냈어요. 바위스만은 1930년 미국 최초의 발병 사례를 확인했고, 1936년 초 갑자기 세상을 떠났어요. 1935년에 나온 저항성 계통에는 그의 이름이 붙었어요.",netherlands,20c,history,garden,https://arboretum.harvard.edu/arnoldia-stories/ulmus-x-hollandica-christine-buisman/,repeated,1926년 병이 영국에 닿았을 때 이미 'Dutch elm disease'로 불렸다는 서술도 같은 기사에 있다. 슈바르츠는 결혼 후 성으로 Schol-Schwarz로도 표기된다.
수양버들,bstory-willow-wanggeon-leaf-in-water,물 위에 띄운 버들잎 한 장,목마른 장군이 물을 청했습니다. 처녀는 바가지에 버들잎을 띄워 건넸습니다.,"전라남도 나주시청 앞에 완사천이라는 샘이 있어요. 아무리 가물어도 마르지 않는다고 해요. 여기에 전설이 내려와요. 왕건이 이 근처를 지나다가 물을 청했어요. 샘가에서 빨래하던 처녀가 바가지에 물을 뜨고, 곁의 버들잎을 따서 물 위에 띄워 건넸어요. 왕건이 왜 잎을 띄웠느냐고 묻자 처녀가 답했어요. 말을 달려오시느라 목이 몹시 마르실 텐데 급히 드시면 체하실 것 같아 천천히 불어 가며 드시라고 띄웠다고요. 이 처녀가 고려 2대 임금 혜종의 어머니, 나주 오씨 장화왕후예요. 나주시의 상징인 버들아가씨가 여기서 나왔어요.",korea,10c,folklore,newspaper,http://www.atlasnews.co.kr/news/articleView.html?idxno=10738,varies,"birth-story-v1: docs/birth-stories-research-1.md #52. 완사천 위치, 버들잎 문답, 장화왕후 오씨와 혜종을 기사에서 확인. 고려사에는 오색 구름과 빨래하던 왕후 이야기만 있고 버들잎 대목은 후대 전승이라 varies. 문답은 인용부호 없이 우리말로 옮겼다."
수양버들,bstory-willow-napoleon-cuttings,무덤 곁 버드나무의 후손들,황제는 자기가 묻힐 자리를 직접 골랐습니다. 그 곁의 버드나무는 가지째 세계로 흩어졌습니다.,"나폴레옹은 세인트헬레나섬에서 자기가 묻힐 자리를 직접 골랐어요. 버드나무 골짜기라 불리던 곳이에요. 1821년 5월에 죽어 그 자리에 묻혔고, 무덤 머리맡에는 수양버들 한 그루가 서 있었어요. 외딴섬까지 찾아온 방문객들이 그 나무의 가지를 잘라 갔어요. 그리고 세계 곳곳에 심었어요. 1840년에 유해는 프랑스로 옮겨졌지만 나무의 후손들은 그대로 남았어요. 남아프리카의 한 농장에도 그 가지에서 자란 나무가 있어요. 저수지 둑 위에 홀로 서 있는데, 섬에 갇혔던 황제와 닮았다고 적혀 있어요.",saint-helena,19c-modern,history,garden,https://babylonstoren.com/blog/post/napoleons-willow,varies,"birth-story-v1: docs/birth-stories-research-1.md #53. 1821년 5월 사망과 매장, 방문객들의 삽수 채취와 전 세계 확산, 1840년 이장을 농장 공식 블로그에서 확인. 자기 자리를 직접 골랐다는 서술도 같은 출처. 개별 나무의 혈통을 검증할 방법은 없어 varies."
산옥잠화,bstory-hosta-host-not-a-lily,백합도 원추리도 아닌 이름,"표에는 데이 릴리라 적혀 있지만, 이 풀은 백합속도 원추리속도 아닙니다.","옥잠화속의 속명 호스타는 오스트리아 식물학자 니콜라우스 호스트를 기린 이름이에요. 종소명 플란타기네아는 잎이 질경이를 닮았다는 뜻이고요. 이름 어디에도 백합은 없어요. 그런데 영어 통용명은 플랜테인 릴리, 오거스트 릴리처럼 자꾸 릴리가 붙어요. 분류상으로는 비짜루과, 그러니까 아스파라거스와 한집안이에요. 백합속도 아니고 원추리속도 아니에요. 중국 원산이고, 그늘지고 축축한 자리에서 크고 흰 향기로운 꽃을 피워요. 이름표만 믿고 백합을 기대하면 전혀 다른 풀을 만나게 돼요.",global,modern,history,garden,https://plants.ces.ncsu.edu/plants/hosta-plantaginea/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #54. 속명이 Nicholas Host 를 기린 것, 종소명 뜻, 비짜루과 소속, 중국 원산을 출처에서 확인. birth_flowers 표가 산옥잠화에 Day Lily 를 붙여 둔 어긋남을 이야기의 몸통으로 삼았다."
아몬드,bstory-almond-van-gogh-nephew,조카가 태어난 소식을 듣고 그린 가지,동생이 아들을 낳고 형의 이름을 붙였습니다. 형은 곧바로 꽃 핀 아몬드 가지를 그리기 시작했습니다.,"1890년 초, 생레미의 요양원에 있던 반 고흐에게 편지가 왔어요. 동생 테오와 제수 요에게 아들이 태어났고, 이름을 형의 이름을 따서 빈센트 빌럼으로 짓겠다는 편지였어요. 테오는 이렇게 썼어요. 이 아이가 형처럼 굳세고 용감했으면 좋겠다고요. 반 고흐는 곧바로 그리기 시작했어요. 아몬드였어요. 아몬드는 2월이면 벌써 꽃을 피워서 봄이 온다는 신호로 통하거든요. 새 생명에 딱 맞는 나무였어요. 이 그림은 반 고흐 집안이 가장 아꼈던 작품이 됐고, 그 아기는 자라서 반 고흐 미술관을 세웠어요.",france-netherlands,19c,history,museum,https://www.vangoghmuseum.nl/en/collection/s0176v1962,repeated,"birth-story-v1: docs/birth-stories-research-1.md #55. 1890년 2월 생레미 제작, 테오 편지 문구, 아몬드의 상징, 빈센트 빌럼이 미술관을 세운 사실을 반 고흐 미술관 소장품 설명에서 확인. 편지 문구는 인용부호 없이 우리말로 옮겼다."
독당근,bstory-hemlock-coniine-killer,소크라테스를 죽인 분자,"독당근에는 여러 알칼로이드가 들어 있지만, 사람을 죽이는 것은 그중 하나입니다.","독당근에는 피페리딘 계열 알칼로이드가 여러 가지 들어 있어요. 그중 가장 치명적인 게 코니인이에요. 소크라테스가 기원전 399년에 마신 잔에 들어 있던 물질이죠. 재미있는 건 이 물질이 유기화학사에서 갖는 자리예요. 코니인은 사람이 실험실에서 인공으로 합성해 낸 최초의 알칼로이드 가운데 하나예요. 사람을 죽인 분자가 사람 손으로 다시 만들어진 셈이에요. 헴록이라는 영어 이름은 고대 영어 힘리케에서 왔고, 문학에서 처음 이 철자로 등장하는 건 셰익스피어의 헨리 5세예요.",greece,ancient-modern,history,paper,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6150177/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #56. 논문 'The killer of Socrates' 에서 코니인이 가장 치명적인 알칼로이드라는 점과 hemlock 어형 변천, 셰익스피어 헨리 5세 초출을 확인."
독당근,bstory-hemlock-poison-parsley-names,이름부터가 경고문입니다,"독당근의 영어 별명 목록은 그대로 오인 사고의 목록입니다. 독파슬리, 당근고사리, 얼룩미나리.","독당근의 영어 별명들을 늘어놓으면 이 식물이 왜 위험한지 바로 보여요. 포이즌 파슬리, 캐럿 펀, 스포티드 헴록, 스포티드 카우베인, 캐럿 위드, 캘리포니아 펀. 파슬리, 당근, 고사리, 미나리. 전부 사람들이 캐서 먹는 것들이에요. 별명이 곧 헷갈리는 대상의 목록인 거예요. 실제로 독당근 중독 사고는 대개 야생 파슬리나 야생 당근으로 착각해 캔 데서 생겨요. 줄기의 자줏빛 얼룩이 구분점 가운데 하나라 스포티드라는 말이 여러 별명에 붙어 있고요. 이름 하나하나가 경고문인데도 사고는 지금도 일어나요.",europe,modern,history,paper,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6150177/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #57. 별명 목록(poison parsley, carrot fern, spotted hemlock, spotted cowbane, carrot weed, California fern 등)을 같은 논문의 표에서 확인. 56번과 출처가 같지만 다루는 대목이 다르다."
