month,day,name_ko,slug,commons_page_url,direct_url,author,license,width,species_note,family_line
11,12,레몬,remon,https://commons.wikimedia.org/wiki/File:Citrus_limon_(flower).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Citrus_limon_%28flower%29.jpg/1280px-Citrus_limon_%28flower%29.jpg,Filo gèn',CC BY-SA 4.0,4608,"영문명 Lemon에 대응하는 Citrus limon. 파일 제목 학명과 flower 표기 일치, 꽃 근접컷.",꽃봉오리 바깥은 연보라인데 열리면 안쪽이 하얘요. 열매의 신맛과 달리 꽃향은 달아요.
11,13,레몬 버베나,remon-beobena,https://commons.wikimedia.org/wiki/File:Aloysia_citrodora_-_flowers.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Aloysia_citrodora_-_flowers.jpg/1280px-Aloysia_citrodora_-_flowers.jpg,Metrónomo,CC BY-SA 2.5 ar,4320,"영문명 Lemon Verbena에 대응하는 Aloysia citrodora. 파일 제목 학명과 flowers 표기 일치, 꽃차례 근접컷.",잎을 문지르면 레몬보다 더 레몬 같은 향이 나요. 정작 레몬과는 아무 사이도 아니에요.
11,14,소나무,sonamu-1114,"https://commons.wikimedia.org/wiki/File:Pinus_densiflora,_Morris_Arboretum_04.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Pinus_densiflora%2C_Morris_Arboretum_04.jpg/1280px-Pinus_densiflora%2C_Morris_Arboretum_04.jpg,Shuvaev,CC BY-SA 4.0,4608,"name_ko 소나무에 대응하는 Pinus densiflora. 파일 제목 학명 일치, 솔방울 근접컷.",잎이 두 개씩 짝을 지어 나요. 그 한 쌍이 붙어 있는 모양 때문에 예부터 부부에 빗대어 이야기됐어요.
11,15,황금싸리,hwanggeumssari,https://commons.wikimedia.org/wiki/File:Bunten_Kronwicke_(Securigera_varia)_Bl%C3%BCte-20200626-RM-173640.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Bunten_Kronwicke_%28Securigera_varia%29_Bl%C3%BCte-20200626-RM-173640.jpg/1280px-Bunten_Kronwicke_%28Securigera_varia%29_Bl%C3%BCte-20200626-RM-173640.jpg,Ermell,CC BY-SA 4.0,4822,영문명 Crown Vetch에 대응하는 Securigera varia. 파일 제목 학명 일치. name_ko 황금싸리는 이 종의 표준 한글명(왕관갈퀴나물)과 달라 영문명 기준으로 골랐다.,분홍 꽃이 둥글게 모여 왕관처럼 보여요. 비탈이 무너지지 않게 붙잡아 두려고 일부러 심기도 해요.
11,17,머위,meowi,https://commons.wikimedia.org/wiki/File:Japans_hoefblad_(Petasites_japonicus)_02.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Japans_hoefblad_%28Petasites_japonicus%29_02.JPG/1280px-Japans_hoefblad_%28Petasites_japonicus%29_02.JPG,Dominicus Johannes Bergsma,CC BY-SA 3.0,4224,"name_ko 머위에 대응하는 Petasites japonicus. 파일 제목 학명 일치, 꽃봉오리 근접컷. 영문명 Sweet-Scented Tussilago는 같은 속의 Petasites fragrans를 가리켜 이름이 조금 어긋난다.",잎이 나기 전에 꽃부터 땅을 뚫고 올라와요. 그 꽃봉오리를 이른 봄 나물로 먹어요.
11,19,범의귀,beomuigwi-1119,https://commons.wikimedia.org/wiki/File:Millepertuis_%C3%A0_calice_persistant_(hypericum_calycinum).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Millepertuis_%C3%A0_calice_persistant_%28hypericum_calycinum%29.jpg/1280px-Millepertuis_%C3%A0_calice_persistant_%28hypericum_calycinum%29.jpg,JackyM59,CC BY-SA 4.0,3899,"영문명 Aaron's Beard에 대응하는 Hypericum calycinum. 파일 제목 학명 일치, 꽃 근접컷. name_ko 범의귀는 보통 Saxifraga속을 가리켜 이름이 어긋나는데 12월 6일 바위취가 이미 Saxifraga라 영문명 기준으로 골랐다.",노란 꽃잎 위로 수술이 수염처럼 한가득 뻗어요. 이름의 수염은 그 수술을 두고 한 말이에요.
11,20,뷰글라스,byugeulraseu,https://commons.wikimedia.org/wiki/File:Anchusa_officinalis_inflorescence_-_Kulna.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Anchusa_officinalis_inflorescence_-_Kulna.jpg/1280px-Anchusa_officinalis_inflorescence_-_Kulna.jpg,Ivar Leidus,CC BY-SA 4.0,6000,"영문명 Bugloss에 대응하는 Anchusa officinalis. 파일 제목 학명과 inflorescence 표기 일치, 꽃차례 근접컷.",꽃봉오리는 붉은데 열리면 파래져요. 벌에게 어느 꽃에 아직 꿀이 남았는지 알려 주는 신호예요.
11,21,초롱꽃,chorongkkot-1121,https://commons.wikimedia.org/wiki/File:20210620_Hortus_botanicus_Leiden_-_Campanula_punctata_var._hondoensis_(flowers).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/20210620_Hortus_botanicus_Leiden_-_Campanula_punctata_var._hondoensis_%28flowers%29.jpg/1280px-20210620_Hortus_botanicus_Leiden_-_Campanula_punctata_var._hondoensis_%28flowers%29.jpg,Rudolphous,CC BY-SA 4.0,6000,"CSV 학명 Campanula와 name_ko 초롱꽃에 대응하는 Campanula punctata. 파일 제목 학명과 flowers 표기 일치, 꽃 컷.",고개를 숙인 종 안쪽에 자주색 점이 흩뿌려져 있어요. 그 점을 따라가면 꿀이 있는 자리가 나와요.
11,22,매자나무,maejanamu,https://commons.wikimedia.org/wiki/File:Berberis_koreana_2016-05-17_0149.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Berberis_koreana_2016-05-17_0149.jpg/1280px-Berberis_koreana_2016-05-17_0149.jpg,Salicyna,CC BY-SA 4.0,5152,"CSV 학명 Berberis와 name_ko 매자나무에 대응하는 Berberis koreana. 파일 제목 학명 일치, 꽃차례 컷.",가지마다 뾰족한 가시가 돋아요. 가을이면 그 가시 사이로 붉은 열매가 줄줄이 매달려요.
11,23,양치,yangchi-1123,https://commons.wikimedia.org/wiki/File:Uitrollend_blad_van_een_mannetjesvaren_(Dryopteris_filix-mas)_28-04-2025_(d.j.b.)_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Uitrollend_blad_van_een_mannetjesvaren_%28Dryopteris_filix-mas%29_28-04-2025_%28d.j.b.%29_02.jpg/1280px-Uitrollend_blad_van_een_mannetjesvaren_%28Dryopteris_filix-mas%29_28-04-2025_%28d.j.b.%29_02.jpg,Dominicus Johannes Bergsma,CC BY-SA 4.0,4062,"영문명 Fern은 특정 종이 아니라 양치식물 총칭이라 대표종 Dryopteris filix-mas로 골랐다. 파일 제목 학명 일치, 새순 매크로 근접컷.",새잎이 돌돌 말린 채로 올라와 천천히 풀려요. 꽃도 씨앗도 없이 홀씨만으로 억겁을 건너온 무리예요.
11,24,가막살나무,gamaksalnamu-1124,https://commons.wikimedia.org/wiki/File:Gamaksal-tree-fruit.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Gamaksal-tree-fruit.jpg/1280px-Gamaksal-tree-fruit.jpg,Ryuch,CC BY-SA 4.0,4032,"CSV 학명 Viburnum과 name_ko 가막살나무에 대응하는 Viburnum dilatatum. 파일 제목의 한글 통칭(가막살) 및 Commons 분류 일치, 열매 컷.",가을이면 붉은 열매가 가지를 늘어뜨릴 만큼 촘촘히 달려요. 서리를 맞고 나서야 새들이 찾아와요.
11,25,안개나무,angaenamu,https://commons.wikimedia.org/wiki/File:(MHNT)_Cotinus_coggygria_-_inflorescence.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/%28MHNT%29_Cotinus_coggygria_-_inflorescence.jpg/1280px-%28MHNT%29_Cotinus_coggygria_-_inflorescence.jpg,Didier Descouens,CC BY-SA 4.0,6377,CSV 학명 Rhus cotinus(현재 통용 학명 Cotinus coggygria)를 기준으로 확보. 파일 제목 학명과 inflorescence 표기 일치. name_ko 개옻나무는 보통 Toxicodendron trichocarpum을 가리켜 학명과 어긋난다. 편집 확인 권장.,꽃이 지고 나면 가느다란 자루만 남아 뿌옇게 부풀어요. 나무 전체가 연기에 싸인 것처럼 보여서 연기나무라고도 불러요.
11,26,서양톱풀,seoyangtoppul,https://commons.wikimedia.org/wiki/File:Yarrow_(Achillea_millefolium).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Yarrow_%28Achillea_millefolium%29.jpg/1280px-Yarrow_%28Achillea_millefolium%29.jpg,Petar Milošević,CC BY-SA 4.0,3225,"name_ko 서양톱풀과 영문명 Yarrow에 대응하는 Achillea millefolium. 파일 제목 학명 일치, 꽃차례 근접컷.",잎이 톱니처럼 잘게 갈라져요. 상처에 붙여 피를 멎게 하던 풀이라 전장에서 늘 곁에 두었어요.
11,27,붉나무,buknamu,https://commons.wikimedia.org/wiki/File:Rhus_javanica_with_autumn_leaves.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Rhus_javanica_with_autumn_leaves.jpg/1280px-Rhus_javanica_with_autumn_leaves.jpg,小石川人晃,CC BY-SA 4.0,6048,"CSV 학명 Rhus와 name_ko 붉나무에 대응하는 Rhus chinensis(동의어 Rhus javanica). 파일 제목 학명 일치, 단풍 든 잎 컷.",가을이면 이름 그대로 새빨갛게 물들어요. 잎에 생기는 벌레집을 예부터 약재와 염료로 거뒀어요.
11,29,바카리스,bakariseu,https://commons.wikimedia.org/wiki/File:Baccharis_halimifolia_flower_female_NC1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Baccharis_halimifolia_flower_female_NC1.jpg/1280px-Baccharis_halimifolia_flower_female_NC1.jpg,Macleay Grass Man,CC BY 2.0,4000,"CSV 학명 Baccharis의 대표종 Baccharis halimifolia. 파일 제목 학명과 flower female 표기 일치, 꽃 근접컷.",암그루에만 솜털 같은 씨앗이 달려요. 가을 바닷가에서 나무 한 그루가 통째로 하얘 보이는 건 그 솜털 때문이에요.
11,30,낙엽 마른 풀,nakyeop-mareun-pul,https://commons.wikimedia.org/wiki/File:Autumn_Grass.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Autumn_Grass.jpg/1280px-Autumn_Grass.jpg,Serge Quadrado,CC BY-SA 4.0,5184,특정 종이 아니라 마른 풀 자체를 가리키는 항목이라 종 검증 대상이 아니다. Commons의 Dry grass 분류에서 마른 풀 질감을 담은 근접컷을 골랐다.,빛깔이 다 빠지고 나면 결만 남아요. 그 마른 결이 서로 얽혀서 겨울 동안 땅을 덮어 줘요.
12,1,쑥국화,ssukgukhwa,https://commons.wikimedia.org/wiki/File:Bloemen_van_Boerenwormkruid_(Tanacetum_vulgare)._17-08-2025._(actm.)_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Bloemen_van_Boerenwormkruid_%28Tanacetum_vulgare%29._17-08-2025._%28actm.%29_02.jpg/1280px-Bloemen_van_Boerenwormkruid_%28Tanacetum_vulgare%29._17-08-2025._%28actm.%29_02.jpg,Agnes Monkelbaan,CC BY-SA 4.0,4396,"name_ko 쑥국화와 영문명 Tansy에 대응하는 Tanacetum vulgare. 파일 제목 학명과 Bloemen 표기 일치, 꽃 근접컷.",꽃잎이 없이 노란 단추만 동그랗게 모여요. 향이 강해서 예부터 벌레를 쫓는 데 썼어요.
12,2,이끼,ikki-0122,https://commons.wikimedia.org/wiki/File:Polytrichum_commune_.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Polytrichum_commune_.jpg/1280px-Polytrichum_commune_.jpg,Hans Hillewaert,CC BY-SA 4.0,3800,"영문명 Moss는 특정 종이 아니라 선태식물 총칭이라 대표종 Polytrichum commune로 골랐다. 파일 제목 학명 일치, 군락 근접컷.",뿌리가 없어서 몸 전체로 물을 마셔요. 바싹 말라도 비 한 번이면 다시 초록으로 돌아와요.
12,4,수영,suyeong-1026,https://commons.wikimedia.org/wiki/File:Rumex_acetosa_-_Hapu_oblikas.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Rumex_acetosa_-_Hapu_oblikas.jpg/1280px-Rumex_acetosa_-_Hapu_oblikas.jpg,Ivar Leidus,CC BY-SA 3.0,4000,"CSV 학명 Rumex와 name_ko 수영에 대응하는 Rumex acetosa. 파일 제목 학명 일치, 꽃차례 근접컷.",잎을 씹으면 새콤한 맛이 돌아요. 그 신맛 때문에 옛날 아이들이 들에서 간식처럼 뜯어 먹었어요.
12,5,앰브로시아,aembeurosia,https://commons.wikimedia.org/wiki/File:Ambrosia_artemisiifolia_male_and_female_flowers_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Ambrosia_artemisiifolia_male_and_female_flowers_01.jpg/1280px-Ambrosia_artemisiifolia_male_and_female_flowers_01.jpg,Meneerke bloem,CC BY-SA 3.0,3216,"name_ko 앰브로시아와 영문명 Ambrosia에 대응하는 Ambrosia artemisiifolia. 파일 제목 학명과 flowers 표기 일치, 꽃차례 근접컷.",이름은 신들의 음식이라는 뜻인데 정작 꽃가루로 사람을 고생시켜요. 한 그루가 한 철에 십억 개 넘는 꽃가루를 날려요.
12,6,바위취,bawichwi,https://commons.wikimedia.org/wiki/File:Saxifraga_stolonifera_(flower_s7).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Saxifraga_stolonifera_%28flower_s7%29.jpg/1280px-Saxifraga_stolonifera_%28flower_s7%29.jpg,Alpsdake,CC BY-SA 4.0,3456,"CSV 학명 Saxifraga와 name_ko 바위취에 대응하는 Saxifraga stolonifera. 파일 제목 학명과 flower 표기 일치, 꽃 근접컷.",위쪽 꽃잎 세 장은 짧고 아래쪽 두 장만 길게 늘어져요. 한쪽으로 기울어진 그 모양이 이 꽃의 얼굴이에요.
12,7,양치,yangchi-1123,https://commons.wikimedia.org/wiki/File:Uitrollend_blad_van_een_mannetjesvaren_(Dryopteris_filix-mas)_28-04-2025_(d.j.b.)_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Uitrollend_blad_van_een_mannetjesvaren_%28Dryopteris_filix-mas%29_28-04-2025_%28d.j.b.%29_02.jpg/1280px-Uitrollend_blad_van_een_mannetjesvaren_%28Dryopteris_filix-mas%29_28-04-2025_%28d.j.b.%29_02.jpg,Dominicus Johannes Bergsma,CC BY-SA 4.0,4062,"영문명 Fern은 특정 종이 아니라 양치식물 총칭이라 대표종 Dryopteris filix-mas로 골랐다. 파일 제목 학명 일치, 새순 매크로 근접컷.",새잎이 돌돌 말린 채로 올라와 천천히 풀려요. 꽃도 씨앗도 없이 홀씨만으로 억겁을 건너온 무리예요.
12,8,갈대,galdae,https://commons.wikimedia.org/wiki/File:Phragmites_australis_(inflorescences).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Phragmites_australis_%28inflorescences%29.jpg/1280px-Phragmites_australis_%28inflorescences%29.jpg,Le.Loup.Gris,CC BY-SA 3.0,1712,"name_ko 갈대와 영문명 Reed에 대응하는 Phragmites australis. 파일 제목 학명과 inflorescences 표기 일치, 이삭 컷.",겨울이 와도 이삭을 그대로 달고 서 있어요. 바람이 불면 통째로 눕지만 부러지지는 않아요.
12,11,단양쑥부쟁이,,,,,,,미확보. name_ko 단양쑥부쟁이는 한국 고유종 Aster altaicus var. uchiyamae인데 Commons에 확인 가능한 실사가 없다. 영문명 Fig Marigold는 Mesembryanthemum속을 가리켜 과가 아예 달라 대체하지 않았다. 편집 판단 필요.,
12,12,목화,mokhwa,https://commons.wikimedia.org/wiki/File:Gossypium_hirsutum_Florida.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Gossypium_hirsutum_Florida.jpg/1280px-Gossypium_hirsutum_Florida.jpg,Mason Brock (Masebrock),Public domain,2476,"name_ko 목화와 영문명 Cotton Plant에 대응하는 Gossypium hirsutum. 파일 제목 학명 일치, 꽃 근접컷.",꽃은 하얗게 피었다가 하루 만에 분홍으로 바뀌어요. 솜은 그 꽃이 진 자리에서 씨앗을 감싸며 자라요.
12,14,소나무,sonamu-1114,"https://commons.wikimedia.org/wiki/File:Pinus_densiflora,_Morris_Arboretum_04.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Pinus_densiflora%2C_Morris_Arboretum_04.jpg/1280px-Pinus_densiflora%2C_Morris_Arboretum_04.jpg,Shuvaev,CC BY-SA 4.0,4608,"name_ko 소나무에 대응하는 Pinus densiflora. 파일 제목 학명 일치, 솔방울 근접컷.",잎이 두 개씩 짝을 지어 나요. 그 한 쌍이 붙어 있는 모양 때문에 예부터 부부에 빗대어 이야기됐어요.
12,15,서향,seohyang-1215,https://commons.wikimedia.org/wiki/File:Daphne_Odora_flower.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Daphne_Odora_flower.jpg/1280px-Daphne_Odora_flower.jpg,Herby (talk thyme),CC BY 2.5,2272,"name_ko 서향과 영문명 Winter Daphne에 대응하는 Daphne odora. 파일 제목 학명과 flower 표기 일치, 꽃 컷.",천 리를 간다는 말이 붙을 만큼 향이 멀리 가요. 정작 꽃은 손톱만 해서 향을 먼저 맡고 나서 찾게 돼요.
12,16,오리나무,orinamu,https://commons.wikimedia.org/wiki/File:Alnus_japonica_Olsza_japo%C5%84ska_2021-10-02_06.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Alnus_japonica_Olsza_japo%C5%84ska_2021-10-02_06.jpg/1280px-Alnus_japonica_Olsza_japo%C5%84ska_2021-10-02_06.jpg,"Agnieszka Kwiecień, Nova",CC BY-SA 4.0,3237,"name_ko 오리나무에 대응하는 Alnus japonica. 파일 제목 학명 일치, 잎 근접컷.",뿌리에 공생균을 들여 척박한 땅에서도 자라요. 그 덕에 헐벗은 산에 가장 먼저 들어가는 나무가 됐어요.
12,17,벚꽃난,beotkkotnan,https://commons.wikimedia.org/wiki/File:Hoya_carnosa_-_umbel_with_nectar_droplets.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Hoya_carnosa_-_umbel_with_nectar_droplets.jpg/1280px-Hoya_carnosa_-_umbel_with_nectar_droplets.jpg,Franz van Duns,CC BY-SA 4.0,7952,"name_ko 벚꽃난과 영문명 Honey-Plant에 대응하는 Hoya carnosa. 파일 제목 학명 일치, 꽃차례 근접컷.",별 모양 꽃이 공처럼 둥글게 모여 피어요. 밤이면 꿀이 방울져 맺힐 만큼 넉넉히 흘려요.
12,18,세이지,seiji,https://commons.wikimedia.org/wiki/File:20260614_Salvia_officinalis_05.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/20260614_Salvia_officinalis_05.jpg/1280px-20260614_Salvia_officinalis_05.jpg,Flocci Nivis,CC BY 4.0,3647,"name_ko 세이지와 영문명 Sage에 대응하는 Salvia officinalis. 파일 제목 학명 일치, 꽃 근접컷.",이름에 구한다는 뜻이 들어 있어요. 이 풀을 심어 둔 집에는 병이 들지 않는다는 말이 오래 따라다녔어요.
12,19,스노 플레이크,seuno-peulreikeu,"https://commons.wikimedia.org/wiki/File:Lenteklokje_(Leucojum_vernum),_05-03-2026._(d.j.b.).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Lenteklokje_%28Leucojum_vernum%29%2C_05-03-2026._%28d.j.b.%29.jpg/1280px-Lenteklokje_%28Leucojum_vernum%29%2C_05-03-2026._%28d.j.b.%29.jpg,Dominicus Johannes Bergsma,CC BY-SA 4.0,3456,"영문명 Snow Flake에 대응하는 Leucojum vernum. 파일 제목 학명 일치, 꽃 단독 근접컷.",흰 꽃잎 여섯 장 끝마다 연둣빛 점이 하나씩 찍혀 있어요. 눈송이처럼 보이지만 자세히 보면 그 점이 먼저 눈에 들어와요.
12,20,파인애플,painaepeul,https://commons.wikimedia.org/wiki/File:20260317_Ananas_comosus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/20260317_Ananas_comosus.jpg/1280px-20260317_Ananas_comosus.jpg,Flocci Nivis,CC BY 4.0,3934,"name_ko 파인애플과 영문명 Pineapple에 대응하는 Ananas comosus. 파일 제목 학명 일치, 꽃이 달린 열매 근접컷.",열매 하나가 사실은 꽃 백여 송이가 붙어 만들어진 덩어리예요. 겉의 육각 무늬 하나하나가 꽃 한 송이의 자리예요.
12,21,박하,bakha-1221,https://commons.wikimedia.org/wiki/File:Mentha_arvensis_-_p%C3%B5ldm%C3%BCnt_Keila.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Mentha_arvensis_-_p%C3%B5ldm%C3%BCnt_Keila.jpg/1280px-Mentha_arvensis_-_p%C3%B5ldm%C3%BCnt_Keila.jpg,Ivar Leidus,CC BY-SA 3.0,3991,"name_ko 박하에 대응하는 Mentha arvensis. 파일 제목 학명 일치, 꽃차례 근접컷.",시원한 느낌은 온도가 아니라 착각이에요. 잎의 멘톨이 차가움을 느끼는 감각을 그냥 켜 버리는 거예요.
12,23,플라타너스,peulrataneoseu,https://commons.wikimedia.org/wiki/File:Proteales_-_Platanus_orientalis_-_8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Proteales_-_Platanus_orientalis_-_8.jpg/1280px-Proteales_-_Platanus_orientalis_-_8.jpg,Emőke Dénes,CC BY-SA 4.0,5184,"CSV 학명 Platanus와 name_ko 플라타너스에 대응하는 Platanus orientalis. 파일 제목 학명 일치, 열매가 달린 가지 컷.",껍질이 조각조각 벗겨져 얼룩덜룩해져요. 매연을 뒤집어쓴 껍질을 아예 버리는 방식이라 길가에 많이 심어요.
12,24,겨우살이,gyeousali,https://commons.wikimedia.org/wiki/File:Viscum_album_004.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Viscum_album_004.jpg/1280px-Viscum_album_004.jpg,H. Zell,CC BY-SA 3.0,3582,"CSV의 Loranthaceae 표기와 name_ko 겨우살이에 대응하는 Viscum album. 파일 제목 학명 일치, 나무에 붙은 군체 컷.",다른 나무 가지에 얹혀 살아요. 잎을 다 떨군 겨울에야 초록 덩어리로 남아 눈에 띄어요.
12,25,서양호랑가시나무,seoyanghoranggasinamu,"https://commons.wikimedia.org/wiki/File:Fruits_of_holly_(Ilex_aquifolium)._Locatie,_Jonkersvallei.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Fruits_of_holly_%28Ilex_aquifolium%29._Locatie%2C_Jonkersvallei.jpg/1280px-Fruits_of_holly_%28Ilex_aquifolium%29._Locatie%2C_Jonkersvallei.jpg,Dominicus Johannes Bergsma,CC BY-SA 4.0,3248,"name_ko 서양호랑가시나무와 영문명 Holly에 대응하는 Ilex aquifolium. 파일 제목 학명과 Fruits 표기 일치, 열매 근접컷.",가시 돋친 잎은 아래쪽 가지에만 나요. 짐승이 닿지 않는 높이에서는 잎 가장자리가 매끈해져요.
12,27,매화,maehwa,"https://commons.wikimedia.org/wiki/File:Flowers_of_Prunus_mume_(Armenaca_mume_%E2%80%98Bumpi%E2%80%99)_at_Nagai_Botanical_Garden,_February_2024_-_5452.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flowers_of_Prunus_mume_%28Armenaca_mume_%E2%80%98Bumpi%E2%80%99%29_at_Nagai_Botanical_Garden%2C_February_2024_-_5452.jpg/1280px-Flowers_of_Prunus_mume_%28Armenaca_mume_%E2%80%98Bumpi%E2%80%99%29_at_Nagai_Botanical_Garden%2C_February_2024_-_5452.jpg,Laitche,CC BY-SA 4.0,5144,"CSV 학명 Prunus mume와 정확히 일치. 파일 제목 학명 일치, 가지째 담은 꽃 근접컷.",눈이 채 녹기 전에 피어요. 잎도 나기 전에 꽃부터 여는 성질이라 향이 유난히 멀리 가요.
12,28,석류,seokryu-1228,"https://commons.wikimedia.org/wiki/File:Pomegranate_flowers_(Punica_granatum),_Ponte_de_Sor,_Portugal_(approx._GPS_location)_julesvernex2.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Pomegranate_flowers_%28Punica_granatum%29%2C_Ponte_de_Sor%2C_Portugal_%28approx._GPS_location%29_julesvernex2.jpg/1280px-Pomegranate_flowers_%28Punica_granatum%29%2C_Ponte_de_Sor%2C_Portugal_%28approx._GPS_location%29_julesvernex2.jpg,Jules Verne Times Two,CC BY-SA 4.0,6780,"name_ko 석류와 영문명 Pomegranate에 대응하는 Punica granatum. 파일 제목 학명과 flowers 표기 일치, 꽃 근접컷.",꽃받침이 두껍고 붉어서 꽃일 때부터 열매 모양이 보여요. 그 왕관 같은 끝이 익은 뒤에도 그대로 남아요.
12,29,꽈리,kkwari,https://commons.wikimedia.org/wiki/File:Lampionblume_(Physalis_alkekengi)-20260208-RM-121159.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Lampionblume_%28Physalis_alkekengi%29-20260208-RM-121159.jpg/1280px-Lampionblume_%28Physalis_alkekengi%29-20260208-RM-121159.jpg,Reinhold Möller (Ermell),CC BY-SA 4.0,5182,"name_ko 꽈리와 영문명 Winter Cherry에 대응하는 Physalis alkekengi. 파일 제목 학명 일치, 열매 근접컷.",주황 주머니는 꽃받침이 부풀어 만든 등이에요. 얇아지다 못해 그물만 남으면 안의 붉은 열매가 비쳐 보여요.
12,30,납매,napmae,"https://commons.wikimedia.org/wiki/File:Chimonanthus_praecox_f._concolor,_Nagai_Botanical_Garden,_January_2026_-1841.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Chimonanthus_praecox_f._concolor%2C_Nagai_Botanical_Garden%2C_January_2026_-1841.jpg/1280px-Chimonanthus_praecox_f._concolor%2C_Nagai_Botanical_Garden%2C_January_2026_-1841.jpg,Laitche,CC BY-SA 4.0,4950,"name_ko 납매의 학명 Chimonanthus praecox로 확보. 파일 제목 학명 일치, 꽃 근접컷. 영문명 Carolina Allspice는 같은 과의 Calycanthus floridus를 가리켜 이름이 어긋난다. 한글명 기준으로 골랐다.",섣달 추위 속에서 잎도 없이 노란 꽃을 열어요. 반쯤 비치는 꽃잎이 밀랍을 얇게 편 것처럼 보여요.
12,31,노송나무,nosongnamu,"https://commons.wikimedia.org/wiki/File:Chamaecyparis_obtusa,_Morris_Arboretum_05.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Chamaecyparis_obtusa%2C_Morris_Arboretum_05.jpg/1280px-Chamaecyparis_obtusa%2C_Morris_Arboretum_05.jpg,Shuvaev,CC BY-SA 4.0,4608,"CSV 학명 Chamaecyparis와 name_ko 노송나무(편백의 다른 이름)에 대응하는 Chamaecyparis obtusa. 파일 제목 학명 일치, 잎과 열매 근접컷.",잎 뒷면에 하얀 Y자 무늬가 그려져 있어요. 숨구멍이 모인 자리라 뒤집어 보면 바로 알아볼 수 있어요.
